time,Greenland/Iceland,N.W.North-America,N.E.North-America,W.North-America,C.North-America,E.North-America,N.Central-America,S.Central-America,Caribbean,N.W.South-America,N.South-America,N.E.South-America,South-American-Monsoon,S.W.South-America,S.E.South-America,S.South-America,N.Europe,West&Central-Europe,E.Europe,Mediterranean,Sahara,Western-Africa,Central-Africa,N.Eastern-Africa,S.Eastern-Africa,W.Southern-Africa,E.Southern-Africa,Madagascar,Russian-Arctic,W.Siberia,E.Siberia,Russian-Far-East,W.C.Asia,E.C.Asia,Tibetan-Plateau,E.Asia,Arabian-Peninsula,S.Asia,S.E.Asia,N.Australia,C.Australia,E.Australia,S.Australia,New-Zealand,E.Antarctica,W.Antarctica,Arctic-Ocean,N.Pacific-Ocean,Equatorial.Pacific-Ocean,S.Pacific-Ocean,N.Atlantic-Ocean,Equatorial.Atlantic-Ocean,S.Atlantic-Ocean,Arabian-Sea,Bay-of-Bengal,Equatorial.Indic-Ocean,S.Indic-Ocean,Southern-Ocean
1850-12-31 00:00:00,-0.0239168051161953,0.10333485508990879,0.07589182244412519,-0.04454745451755364,-0.12726140370125508,0.00793537176957947,-0.02382249500501835,0.04401569915200039,0.053787168464013164,0.06094741133396685,0.06746389988868083,0.037767302146268354,0.06757955747272067,-0.02889728420754526,-0.011674187719389927,-0.0034754005340755442,0.11166277360338461,0.17025849754585456,0.07656925446621914,0.07723865890083642,-0.0035454299431607952,-0.00893459923684291,0.0074966974881068545,-0.02553910889597032,0.014728660291386255,0.05525753372927792,0.05472097957101851,0.06506055844607911,0.030784134144856864,0.06840537221468988,0.020241620010791366,0.09908433651550799,0.0938150213296353,0.0700247490883715,0.040140344334392994,0.05777941125261383,0.0737149213950863,0.011486694265974219,0.003334305315993085,-0.005783274914051431,-0.07773846201103009,-0.038307747890130465,-0.017697190981256446,0.03297564223647377,-0.0023714003241010703,-0.034640711736140015,0.034222585998031206,0.03551571954001578,0.023830952351978192,0.01309483292954804,0.011415985565348234,0.040560139533149804,0.021650424618053766,0.021523420845916855,-0.00795555594349335,0.018446029103922137,0.04338231156000581,0.014322499979533996
1851-12-31 00:00:00,0.07052021073006363,-0.054988159651808505,-0.041160674644945126,-0.02725457422887973,0.22936104226161189,0.20984188880623728,0.049016046532532755,-0.02895330731817075,0.012185996776838463,-0.016335761209330106,0.0014157207379170164,-0.012282823982436977,0.010843785608914207,-0.0016264823028583025,0.09041198970178556,0.014399682753481422,-0.05313941141109185,0.006529816988867843,0.08911698951973904,0.05485190345693337,0.016972358926500737,-0.027354445514231218,-0.013758732412765672,-0.010584955334121578,-0.038517872245059454,0.04497064218709702,0.03631996833147761,-0.0036583359679822217,-0.15086677210355984,0.051733811037183365,0.04432748703003455,0.012663024089944063,0.0753992778199499,0.059648359596925,0.0069819186378431266,0.05860524319370026,0.05912677143439136,0.011218156494840072,0.022603884358034027,0.05545180786893349,0.10518923177386841,0.050392548655699886,0.10117125611163806,0.028181483156758443,0.009113628978472482,-0.19942650619585323,0.09139019452200076,0.027663158045943485,-0.005119432626832725,-0.010421636989675529,0.01481511295406177,-0.019600167548697145,0.029282575919956824,0.0035442412917066324,0.019700353561395146,0.019910883417592944,0.027236232480095962,0.02778129613640533
1852-12-31 00:00:00,0.013604725026841073,-0.11729557877072472,-0.122102864679683,0.04779349503554274,0.06618110047657369,0.10741974546998095,0.04792925902288167,0.028718684400868815,0.039437859504483176,0.01544372333872562,0.009605265356764826,0.017520428211215282,-0.01723731917473732,0.04471088048801884,-0.019671667812739175,0.06380962765541273,0.1828351246176502,0.09153178231484402,0.09210235041391973,0.04651533440949171,-0.00218653550841386,-0.0018110983811512416,0.01306898169569032,-0.003102276388649445,0.020035246055632148,0.008522026682293895,-0.014313088196268827,0.02750116862596979,-0.1190651525919759,-0.02501563457456421,-0.022828648157796137,-0.02127859918483657,-0.023642666212597807,0.05332355406797659,0.1163784734357831,0.07344477288147089,-0.041850336163176564,-0.02553038507978946,0.05621873529410093,0.09272805217754113,0.04128196758203965,0.0838037720198763,0.03499999755669612,0.06685656166628454,-0.13213995331403455,-0.03448937279244137,0.08046869149614387,0.008643917299603288,0.0017940984252742195,0.03555783756055507,0.04519568268548311,-0.004093911996178967,0.017291182454902826,-0.04728430433286959,0.05680228559330841,0.033964264358301625,0.033055428154822576,0.0230716858599781
1853-12-31 00:00:00,0.06780335782591018,-0.12366735701208212,0.09367852870059597,-0.10035681102685641,0.021681864304825337,0.0819359231200424,0.06662044918684398,0.07533178493145297,0.058488574459865175,0.035192524799487916,0.012952033698884119,0.00815106870865232,-0.03325883882225499,0.04171324357267539,0.042461821815881026,0.04176258736483972,0.10553048829324789,0.15262240244105912,0.14561377355570623,0.13718043370418267,0.12903135951331604,0.029612205690801374,0.031676750468407296,0.03625272799973486,0.038983133703629005,0.05174339932117544,0.028165706318011414,0.05301942811525161,0.12180636434346444,0.14922155807711962,0.20970427916771406,0.15575154137588806,0.09411499071707125,0.20759942955241914,0.05999376483773294,0.1853930683189145,0.051715440335434223,0.08551685098811869,0.032148326405571116,0.09277569900646662,0.09584045159991796,0.1958129830103944,0.10477322674018995,0.07273865057905235,-0.01214816830217322,-0.013413205819649318,-0.16234132422748276,-0.0022882470829685866,0.023122555039513777,0.04132917157026836,0.06872495162753363,0.014753664061831283,0.03997008936298984,0.049303241063981124,0.028171563107252603,0.02385899952563749,0.045897215314398034,0.02315777647947965
1854-12-31 00:00:00,0.16884044334117151,-0.16037799560221433,0.11723147937171438,0.015348566894630948,-0.002131863305410237,0.053370645161509425,0.08080379908561597,0.055822562234353536,0.033032536164908054,0.07374504132487253,0.054245289783828456,-0.01529871770429203,0.05450256788648943,0.05054739032674263,0.05808235066107197,0.10908883094922824,0.13241544614812933,0.11725449921880578,-0.02376081806895805,0.12607971125969109,0.06962629789394759,0.04238553915524149,0.025788205453076238,0.041606924114597724,0.03232351896808217,0.10248335399606334,0.04539011641824973,0.03090936111804925,-0.1310576985223922,-0.09744711685051619,0.045053246238218235,0.1340151873021225,0.06712569914636167,0.13666929935415348,0.1346094974420338,0.06051046069187755,0.08503642720797383,0.08442293642544388,0.0713378235494064,0.09661556032324448,-0.014742328889458249,0.06094780610092267,0.08442278923624585,0.13232567783973825,0.0016702506888943514,-0.1693659043258746,0.062041577262230765,0.04628571533430048,0.012944287660063647,0.057379783105988146,0.040992027357464836,0.0439224826874196,0.04931947143200635,0.039672789451406044,0.07300219550139969,0.051156393290519395,0.03605853539889722,0.0076238341409800925
1855-12-31 00:00:00,0.09175854113599577,-0.23661644235155402,-0.05353026920868359,0.12105002412302533,-0.020278136894598536,0.06991888633108402,0.025050711266269874,0.04362333736133961,-0.0009330914135709408,0.1041845300013625,0.10160581776049127,0.044128559133634976,0.10106610459208815,0.05844886930837102,0.10142534940096709,0.05389340623571286,0.18683042713349615,0.14019221451938366,0.065783418328024,0.08077556799784841,0.0801625369531531,0.10735220636369322,0.0842901775179871,0.06401562548718802,0.06821733346487825,0.104009622274162,0.07204476901246157,0.06241630013589371,-0.40728571186190465,0.07518029248415929,0.09778131781720982,0.21810784988947482,0.11530223323798097,0.10588037708417075,0.01569843723517862,0.0815760224606119,0.09436526247109055,0.060324726987282924,0.08301968198966507,0.06159680749801349,0.06597364667704406,0.02116662996280591,0.04656134116850845,0.0835549737072891,0.042863531495759805,-0.19730069996325444,-0.06231648955171614,0.07567316506294591,0.1401930151572245,0.050350023663104086,0.04735558741573222,0.04118913090880318,0.07276776179720898,0.0707288027833296,0.075180069797151,0.07498761639727802,0.05282346480534172,-0.01100324770075463
1856-12-31 00:00:00,0.14199707744312862,0.025897561604898638,0.17353211256457893,0.02159185567396972,0.024045451515603798,0.03741061442245011,0.09819909989736215,0.06617781536682597,0.07506760184317447,0.0637885220112823,0.09701884248387106,0.10071081338848632,0.08265438788188088,0.10053211838493438,0.04091399238566434,0.0362985468162167,0.02181261645593102,0.025933847195611436,0.1893232805658569,0.026721284519835464,0.05968303775504985,0.0764337700357539,0.09116050561895288,0.0854261701787767,0.09955579889837216,0.13109021534342405,0.10353729156443149,0.04612246860008038,-0.03285511019970505,0.25708169970970346,0.07747142490149435,0.14599087733300797,0.15249964242827524,0.02733229988154257,0.053846848725753495,0.02129210776389984,0.0839654496085,0.038733811917516535,0.05935355118845184,0.06716447927963513,0.03187257120089053,0.008915305104508138,0.012019845108652108,0.0513801660095518,-0.0006084614892506137,-0.03959530232492055,-0.004700923583865528,0.09866097147460143,0.045272143077723606,0.03925462498339999,0.07648945310158296,0.06504460489924768,0.04038079548891569,0.06902027755880898,0.04220472153337825,0.07091671338622649,0.05046687194914113,-0.037879171595675276
1857-12-31 00:00:00,0.10054297088234702,0.06187805867651365,-0.05344746631657585,0.18328228169696364,0.21077685121825115,0.04342956454447377,0.10269028690752084,0.011045869117744326,0.029418031809412378,0.011169478724346503,0.012297571734119776,0.018191085055970873,0.000523467439956814,0.02293124058640221,0.02462324875370825,0.024084950506823005,0.12537285955296962,0.20904679189903694,0.016374146432441037,0.13579198485822463,0.05474085757231461,0.029993453552927374,-0.0031715006755621755,0.007269644809102243,0.009629474875439276,0.031082486666219752,0.06476485385599338,0.053805085837952335,0.07791184020517507,0.008174127136452044,0.0730897885939457,0.15518698662660713,0.07491495906863253,0.07233850461870095,0.06369178132852761,0.028789339293053866,0.05732025483281759,-0.02156330301454021,-0.006033100469841056,-0.05760439673861022,0.013672947227205797,0.04119825605498092,0.03194069134781947,0.027801768493691887,0.04154034973094228,-0.31916585810117554,0.07017426705688283,0.09796997830100213,0.03427314487001102,0.036030477912044466,0.039951979769933525,0.001759127264922317,0.02641528683955833,0.018737873615816004,0.02258630211050974,0.008671786910765113,0.002659285098666054,0.006369060631698703
1858-12-31 00:00:00,0.11590816306972934,0.08131852284401511,0.10792827844940422,0.019985819166777146,0.010030363040664066,0.00044475998848104347,0.026792558879771042,0.049803624628084894,0.049666535721475245,0.08194701053089032,0.11325752248462811,0.02270662796407921,0.07196366143579354,0.054484520607871595,0.00871451240409803,0.036790334750465926,-0.11530674587734836,-0.088516245609973,0.13232425400518763,0.09441171995112323,0.08132704124703212,0.052927096267579896,0.039163495897483656,0.029594528105326177,0.04354719844303086,0.06057818459285062,0.03930224441223165,0.059926164168912596,-0.21154671577176568,-0.05444783569962894,-0.15959671334097023,0.082433045320861,0.24006540639037124,0.08394170272384709,0.09316070700018307,-0.026359073519817273,0.07839608535753959,0.06688943059938343,0.0580864868955583,0.03865197214366939,0.029179784594946318,0.09141382249430811,-0.022942657538593907,0.05063056483427673,0.052235076091221515,0.07838760334200393,-0.02205545213649746,0.02190703998217385,0.07517451490871181,0.04339146950971006,0.0828172545577667,0.04980854069152437,0.030742568475678966,0.07058525323483038,0.049465596222221915,0.052390511950335686,0.041292644997712014,-0.000673412206388508
1859-12-31 00:00:00,0.0019367418238036838,-0.061352428777697816,0.03809236694549877,0.08441983580645783,0.13725374937052257,0.15408557748828655,0.10942249568305985,0.06142810998702141,0.05488668850227899,0.08914347069320111,0.1085277744243792,0.0780327784497387,0.09953992907244469,0.05532037849746947,0.04801707379278268,0.027492995559764415,-0.008424265152897388,0.07272918696161428,-0.022797950349991058,0.08507288456938888,0.07153696888484369,0.069491861442313,0.0692572864615487,0.061368686249036276,0.07510410315890817,0.03150094223939273,0.027475340407644842,0.015061696454365909,-0.22197746117594172,0.09705189531268527,0.0977761707739999,0.07587023095724184,0.2192635984188155,0.19068451857381824,0.1979435316433943,0.11710856758761483,0.02470321173491567,0.09017728874874542,0.06360220996968437,0.04706559478758274,0.01568598541345928,-0.05232781074454654,0.012477080885050148,0.01019140167528619,-0.06829441727835309,-0.2605369408525643,0.08256371891415114,0.013369096157124942,0.07971541984948256,0.03675224504681832,0.06832288549664506,0.032904258994483224,0.042897170892064115,0.02383892253411865,0.07833134894890605,0.056996188978270516,0.04481957571576092,0.010635289974599886
